UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,FAXTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
480569,"Florida Institute of Technology-Online","150 West University Blvd","Melbourne","FL","32901",12, 5,"Dr. Anthony J. Catanese","President","3216748000","3216748004","596046500","00146900",2,"www.fit.edu","www.fit.edu/ugrad/","www.fit.edu/financialaid/","www.fit.edu/apply","fit.studentaidcalculator.com/survey.aspx",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,3," ",2,-3,-3,-3,-3,-3,-3,-3,2,2,37340,1,-2,-2,2," ","-2",12009,"Brevard County",1208,-80.618811,28.064690
480657,"Rasmussen College-Kansas","620 SW Governor View","Topeka","KS","66606",20, 4,"Kristi Waite","President","9188999729"," ","200390754","00869424",1,"rasmussen.edu","rasmussen.edu","rasmussen.edu","rasmussen.edu","rasmussen.studentaidcalculator.com/survey.aspx",3,1,3,5,1,2,30,1,2,-2,2,2,41,1,"N ",-2,-2,"-2",1,1,1,1,1," ",3,-3,-3,-3,-3,-3,-3,-3,2,1,45820,-2,-2,-2,1,"Rasmussen College Inc.","303910",20177,"Shawnee County",2002,-95.750396,39.058244
480684,"NewCourtland Education Center","6950 Germantown Avenue","Philadelphia","PA","19119-2126",42, 2,"Kathleen K. Brogan","President NewCourtland Education Center","2159514282"," ","260830190","04209700",5,"courtlandeducation.org/index.php"," "," "," ","courtlandeducation.org/FA_Net_Price_Calculator.php",8,3,2,2,1,2,0,2,2,-1,2,2,11,1,"N ",-2,-2,"-2",1,1,1,2,2,"NewCourtland Education Center Practical Nursing Program",6,-3,-3,-3,-3,-3,-3,-3,2,-2,37980,-2,428,-2,2," ","-2",42101,"Philadelphia County",4202,-75.189051,40.055150
480693,"Columbia Institute","12125 Veirs Mill Rd.","Silver Spring","MD","20906-4503",24, 2,"Richard K. Kim","President","7032060508"," ","541981345","04127302",1,"ccdc.edu"," "," "," ","ccdc.edu",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,47900,-2,548,-2,1,"Columbia College Inc.","301090",24031,"Montgomery County",2408,-77.080751,39.056270
480709,"Wadsworth Center-NY State Dept of Health","120 New Scotland Ave.","Albany","NY","12208",36, 2,"Christina Egan","Director, Scientific Education","5184864558"," ","-1","-2",6,"www.wadsworth.org/"," "," "," "," ",1,1,1,7,2,1,20,1,2,-1,-1,2,13,1,"N ",-2,-2,"-2",1,1,1,2,3," ",1,-3,-3,-3,-3,-3,-3,-3,2,-2,10580,-2,104,-2,2," ","-2",36001,"Albany County",3620,-73.780031,42.651680
480718,"EMS Training Institute","15 Mc Coy Place","Simi Valley","CA","93065", 6, 8,"Mark Komins","President, Program Director","8055822124","8055835809","203201263","-2",6,"www.emstraininginstitute.com"," "," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,22,1,"N ",-2,-2,"-2",1,1,1,2,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,37100,-2,348,-2,2," ","-2",6111,"Ventura County",625,-118.796901,34.270740
480727,"School of Missionary Aviation Technology","468 E. Sprague Rd., D-175","Ionia","MI","48846",26, 3,"Terrence J Yoder","President/CEO","6165274160","6165274180","383364284","04207000",1,"www.smat.edu","www.smat.edu","www.smat.edu","www.smat.edu","www.smat.edu",5,2,2,4,1,2,0,2,2,2,2,2,41,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,26960,-2,266,-2,2," ","-2",26067,"Ionia County",2603,-85.084212,42.940606
480736,"Ace Cosmetology and Barber Training Center","534 Wolcott Rd Ste C","Wolcott","CT","06716", 9, 1,"Gary Olmstead","President","2038799989"," ","264144199","04219200",1,"acecosmetologybarbertraining.com"," "," "," ","acecosmetologybarbertraining.com",9,3,3,2,1,2,0,2,2,-2,2,2,22,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,35300,-2,408,78700,2," ","-2",9009,"New Haven County",905,-72.987735,41.594257
480745,"Salt Lake Baptist College","3769 W. 4700 S.","Taylorsville","UT","84129",49, 7,"Dr. Terry E. VanBuskirk","Administrative Vice President","8019640763"," ","-1","-2",6,"saltlakebiblecollege.org","saltlakebiblecollege.org"," ","saltlakebiblecollege.org","saltlakebiblecollege.org",2,1,2,9,1,1,14,1,2,-1,-1,2,21,1,"N ",-2,-2,"-2",1,1,1,2,3,"Salt Lake Bible College",-1,-3,-3,-3,-3,-3,-3,-3,2,-2,41620,-2,482,-2,2," ","-2",49035,"Salt Lake County",4904,-111.980911,40.665980
480754,"Manthano Christian College","6420 N. Newburgh","Westland","MI","48185-1919",26, 3,"John McLean","President","734895328030"," ","452905252","04222300",1,"www.manthanochristian.org","www.manthanochristian.org","www.manthanochristian.org","www.manthanochristian.org","www.manthanochristian.org",2,1,2,5,1,2,30,1,2,2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,3," ",3,-3,-3,-3,-3,-3,-3,-3,2,1,19820,-2,220,-2,2," ","-2",26163,"Wayne County",2613,-83.406961,42.331170
480781,"California Miramar University","9750 Miramar Road, Suite 180","San Diego","CA","92126", 6, 8,"Jean Foster","Chief Operations Officer","858653300012","8586536786","953132196","04189700",1,"www.calmu.edu","www.calmu.edu/main-navigation/admissions/admissions-process.html","www.calmu.edu/main-navigation/admissions/financial_aid.html","cmu.orbund.com/varsity/custom/cmu/online_application_form.jsp","www.calmu.edu/main-navigation/admissions/financial_aid.html",3,1,3,9,1,1,13,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,3," ",2,-3,-3,-3,-3,-3,-3,-3,2,1,41740,-2,-2,-2,2," ","-2",6073,"San Diego County",652,-117.119351,32.894220
480790,"Rocky Vista University","8401 S Chambers Road","Parker","CO","80134", 8, 7,"Dr. Cheryl Lovell","President/CEO","3033732008"," ","204761077","04218900",1,"www.rockyvistauniversity.edu"," "," "," ","www.rockyvistauniversity.edu",3,1,3,9,2,1,13,1,2,-2,1,2,21,1,"N ",-2,-2,"-2",1,1,1,1,1," ",1,-3,-3,-3,-3,-3,-3,-3,2,1,19740,-2,216,-2,2," ","-2",8035,"Douglas County",804,-104.814691,39.563040
480815,"Virginia College-Greensboro","3740 South Holden Road","Greensboro","NC","27406",37, 5,"Misha Swint","President","3363985400"," ","364278052","03010634",1," "," "," "," ","enroll.vc.edu/npc/",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,1," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,24660,-2,268,-2,1,"Education Corporation of America","301770",37081,"Guilford County",3712,-79.840151,36.009250
480824,"The College of Health Care Professions-Dallas","8390 LBJ Freeway, Suite 300","Dallas","TX","75243-1188",48, 6,"Sylwia Trzesniowska","Regional Director of Financial Aid","2144203400"," ","-1","03426301",1,"www.chcp.edu/","www.chcp.edu/","www.chcp.edu/","www.chcp.edu/","www.chcp.edu/",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,19100,-2,206,-2,2," ","-2",48113,"Dallas County",4832,-96.758031,32.922590
480833,"The College of Health Care Professions-Fort Worth","4248 North Freeway","Fort Worth","TX","76137-5021",48, 6,"Sylwia Trzesniowska","Administration","8176325900"," ","-1","03128103",1,"www.chcp.edu","www.chcp.edu","www.chcp.edu","www.chcp.edu","www.chcp.edu",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,19100,-2,206,-2,2," ","-2",48439,"Tarrant County",4812,-97.312432,32.819049
480842,"Shear Finesse Hairstyling Academy","5238-2 Norwood Ave","Jacksonville","FL","32208",12, 5,"Yvonne Williams","Director","9047646474"," ","352342114","04209500",1,"shearfinessehairacademy.com"," "," "," ","shearfinessehairacademy.com",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,27260,-2,300,-2,2," ","-2",12031,"Duval County",1205,-81.664470,30.372147
480860,"Redstone College-Denver East","7350 N. Broadway","Denver","CO","80221", 8, 7,"Glenn Wilson","President","3034661714","3034693797","841236466","-2",6,"www.redstone.edu"," "," "," ","ccc.redstone.edu",99,-3,-3,-3,-3,-3,-3,-3,2,-1,-1,2,21,1,"N ",-2,-2,"-2",1,1,3,9,-1," ",-1,-3,-3,-3,-3,-3,-3,-3,2,-2,19740,-2,216,-2,-1," ","-1",8001,"Adams County",807,-104.985961,39.830180
480879,"Academy of Salon Professionals","2414 S. Limit Ave","Sedalia","MO","65301",29, 4,"Stephanie Mayes","Director","6608274500"," ","264574187","04212100",1,"academyofsalonprofessionals.com/Home_Page.html"," ","academyofsalonprofessionals.com/Financial_Aid.html"," ","academyofsalonprofessionals.com/Financial_Aid.html",9,3,3,2,1,2,0,2,2,-2,2,2,33,1,"N ",-2,-2,"-2",1,1,1,1,2,"Academy of Salon Professionals, LLC",6,-3,-3,-3,-3,-3,-3,-3,2,1,42740,-2,-2,-2,2," ","-2",29159,"Pettis County",2904,-93.251036,38.691176
480888,"CyberTex Institute of Technology","6300 La Calma Dr. Suite ,350","Austin","TX","78752",48, 6,"Ali Azam","Director of Operations","5124546116","5124546336","742920592","04187800",1,"cybertex.edu"," "," "," ","cybertex.edu/web/cybertexit/npc/npcmaa/npcalc.htm",9,3,3,1,1,2,0,2,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12420,-2,-2,-2,2," ","-2",48453,"Travis County",4810,-97.703231,30.324280
480897,"UEI College-Santa Cruz","3050 Paul Sweet Road","Santa Cruz","CA","95065", 6, 8,"Fardad Fateri","Chief Executive Officer","9492727200"," ","030377696","04216300",1,"www.ueicareers.com"," "," "," ","www.uei.edu",9,3,3,2,1,2,0,2,2,-2,2,2,22,1,"N ",-2,-2,"-2",1,1,1,1,2,"ETS - dba UEI College",6,-3,-3,-3,-3,-3,-3,-3,2,1,42100,-2,488,-2,1,"International Education Corporation","302530",6087,"Santa Cruz County",620,-121.985231,36.988170
480903,"New England Tractor Trailer Training School of CT-Bridgeport","510 Barnum Ave","Bridgeport","CT","06068", 9, 1,"Kelby Chappelle","Director","2033689069"," ","060804040","02202501",1,"www.nettts.com","www.nettts.com/about","www.nettts.com/financial-aid","www.nettts.com/about","nettts.com",9,3,3,1,1,2,0,2,2,-2,2,2,12,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,14860,-2,408,71950,2," ","-2",9001,"Fairfield County",904,-73.179423,41.187046
480912,"Gemini School of Visual Arts & Communication","501 Prize Oaks Drive","Cedar Park","TX","78613",48, 6,"Colette Barcilon","President","5122491237","5122199327","743015875","04219700",1,"Geminischool.com"," "," "," ","www.geminischool.com/html/NetPrice/npcalc.htm",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12420,-2,-2,-2,2," ","-2",48491,"Williamson County",4831,-97.846121,30.509150
480930,"Paul Mitchell the School-Woodbridge","14445 Potomac Mills Road","Woodbridge","VA","22192",51, 5,"Gary Ratner","Owner","7034982008"," ","810666843","02149902",1,"woodbridge.paulmitchell.edu/"," "," "," ","woodbridge.paulmitchell.edu/programs/finance-options",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,47900,-2,548,-2,1,"Paul Mitchell Schools","303610",51153,"Prince William County",5111,-77.297049,38.635754
480967,"College of the Muscogee Nation","2170 Raven Circle","Okmulgee","OK","74447-0917",40, 6,"Robert Bible","President","9185492800","9185492880","352357683","04224900",1,"www.mvsktc.org"," "," "," ","www.mvsktc.org/npcalc.htm?authuser=0&feat=directlink",4,2,1,3,1,2,40,1,2,2,2,1,41,1,"N ",-2,-2,"-2",1,1,1,1,1," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,46140,-2,538,-2,2," ","-2",40111,"Okmulgee County",4002,-95.959574,35.645749
480976,"The Salon Professional Academy-Huntsville","4925 University Drive, Suite 134","Huntsville","AL","35816", 1, 5,"Stephanie Schultz","Director/Owner","2567216772","2562708649","208534783","04211000",1,"www.huntsvilletspa.com"," "," "," ","huntsvilletspa.com/calculator/",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,26620,-2,290,-2,2," ","-2",1089,"Madison County",105,-86.656105,34.737966
480985,"Midwives College of Utah","1174 East Graystone Way, Suite #2","Salt Lake City","UT","84106",49, 7,"Kristi Ridd Young","President","8016495230"," ","841398694","04218300",1,"www.midwifery.edu/"," "," "," ","www.midwifery.edu/wordpress/wp-content/uploads/2013/06/npcalc.htm",2,1,2,7,1,1,20,1,2,2,2,2,12,1,"N ",-2,-2,"-2",1,1,1,1,1," ",3,-3,-3,-3,-3,-3,-3,-3,2,1,41620,-2,482,-2,2," ","-2",49035,"Salt Lake County",4904,-111.856911,40.710860
480994,"Aspen Beauty Academy of Laurel","3535 Fort Meade Road","Laurel","MD","20724",24, 2,"Larry Bouchard","President","3014908580"," ","263119753","04204000",1,"www.aspenlaurel.com"," ","www.aspenlaurel.com/financial-aid.html"," ","www.aspenlaurel.com/net-price-calculator.html",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12580,-2,548,-2,2," ","-2",24003,"Anne Arundel County",2403,-76.822817,39.100704
481003,"M T Training Center","1801 S. Great Southwest Parkway","Grand Prairie","TX","75150-5153",48, 6,"Melissa Roseman","Chief Administrator","9722625395","9726062563","752958319","04226400",1,"mttrainingcenter.org"," "," "," ","mttrainingcenter.org",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,19100,-2,206,-2,2," ","-2",48439,"Tarrant County",4833,-97.042611,32.719910
481021,"Berks Career & Technology Center","1057 County Road","Leesport","PA","19533-9112",42, 2,"Dr. Robert Lees","Administrative Director","6107437630","6102881200","231658882","04041300",1,"www.berkscareer.com","www.berkscareer.com","www.berkscareer.com","www.berkscareer.com","www.berkscareer.com",7,3,1,2,1,2,0,2,2,2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,39740,-2,428,-2,2," ","-2",42011,"Berks County",4206,-75.999034,40.386863
481030,"Future Generations Graduate School","390 Road Less Traveled","Franklin","WV","26807-0000",54, 5,"Mike Rechlin","Dean","3043582000","3045673600","204093450","04139900",1,"www.future.edu","www.future.edu/admissions","www.future.edu/financial-aid","www.future.edu/admissions"," ",2,1,2,7,2,1,20,1,2,2,2,2,42,1,"N ",-2,-2,"-2",1,1,1,1,1," ",1,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,2," ","-2",54071,"Pendleton County",5402,-79.330947,38.642794
481049,"Carthage R9 School District-Carthage Technical Center","609 River Street","Carthage","MO","64836-1332",29, 4,"Dr. Blaine Henningsen","Superintendent","4173597095"," ","446002057","04152200",1,"www.carthage.k12.mo.us/tc/"," "," "," ","www.carthage.k12.mo.us/tc/",7,3,1,2,1,2,0,2,2,2,2,2,31,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,27900,-2,309,-2,2," ","-2",29097,"Jasper County",2907,-94.300532,37.174366
481058,"Grace Mission University","1645 West Valencia Drive","Fullerton","CA","92833-3860", 6, 8,"Kyunam Choi","Executive Vice President and CEO","7145250088"," ","954559065","04157800",1,"www.gm.edu"," "," "," ","www.gm.edu/NetPriceCalculator/npcalc.htm",2,1,2,9,1,1,14,1,2,2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,1," ",2,-3,-3,-3,-3,-3,-3,-3,2,1,31080,-2,348,-2,2," ","-2",6059,"Orange County",639,-117.956878,33.866573
481067,"World A Cuts Barber Institute","121 North George Street","York","PA","17401-1105",42, 2,"Gege Love","Director of Operations","7178468711","7178468714","200948599","04167500",1,"www.worldacuts.com"," "," "," ","www.worldacuts.com",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,49620,-2,276,-2,2," ","-2",42133,"York County",4204,-76.728381,39.964460
481076,"Photographic Center Northwest","900 12th Avenue","Seattle","WA","98122-4412",53, 8,"Ashley Siple","Director of Education","20672072220"," ","911561025","04168300",3,"www.pcnw.org"," "," "," ","pcnw.org/education/certificate-program/",8,3,2,2,1,2,0,2,2,2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,2,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,42660,-2,500,-2,2," ","-2",53033,"King County",5309,-122.316441,47.610550
481085,"PCCTI IT and Healthcare","2625 Butterfield Road, Ste 102E","Oak Brook","IL","60523-1234",17, 3,"Nitasha Bindra","Vice President & COO","6307059999"," ","261274500","04179100",1,"WWW.PCCTI.COM"," "," "," ","pccti.com/financial-aid/net-price-calculator/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,16980,-2,176,-2,2," ","-2",17043,"DuPage County",1706,-87.984611,41.844020
481094,"Sotheby's Institute of Art-NY","570 Lexington Avenue, 6th Floor","New York","NY","10022-6717",36, 2,"Lesley Cadman","School Director","2125173929","2125176568","203010428","04179800",1,"www.sothebysinstitute.com/newyork"," "," "," ","www.faaaccess.ed.gov/FOTWWebapp/faa/faa/jsp",3,1,3,7,2,1,20,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,1," ",1,-3,-3,-3,-3,-3,-3,-3,2,1,35620,-2,408,-2,2," ","-2",36047,"Kings County",3608,-73.937381,40.688970
481100,"Top Nails & Hair Beauty School","1735 West 5400 South","Taylorsville","UT","84118-0000",49, 7,"Huong Vu","Director","8019645400"," ","770700028","04183000",1,"www.topbeautyschoolutah.com"," "," "," ","www.topbeautyschoolutah.com",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41620,-2,482,-2,2," ","-2",49035,"Salt Lake County",4904,-111.939556,40.653138
481119,"Radians College","1025 Vermont Avenue, NW","Washington","DC","20005-3542",11, 2,"Mark Chesney","Executive Director","2022919020","2022918013","521317870","04190000",1,"www.radianscollege.edu","www.radianscollege.edu","www.radianscollege.edu","www.radianscollege.edu","www.radianscollege.edu",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,47900,-2,548,-2,1,"JTC Education Inc.","302590",11001,"District of Columbia",1198,-77.032921,38.903300
481128,"Santa Ana Beauty College","1926 West 17th Street","Santa Ana","CA","92706-2321", 6, 8,"Diane Nguyen","CEO","7148350278"," ","204987875","04190800",1,"www.savcusa.com"," "," "," ","www.savcusa.com",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,31080,-2,348,-2,2," ","-2",6059,"Orange County",646,-117.895961,33.759310
481137,"Shepherds College","1805 15th Avenue","Union Grove","WI","53182-1527",55, 3,"Bill Amstutz","President","2628786365","2628783402","390988997","04193800",1,"www.shepherdscollege.edu"," "," "," ","shepherdscollege.edu/home/admissions/net-price-calculator/",5,2,2,4,1,2,0,2,2,2,2,2,31,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,39540,-2,376,-2,2," ","-2",55101,"Racine County",5501,-88.062931,42.681220
481146,"Woodruff Medical Training and Testing","2637 North Decatur Road","Decatur","GA","30033-6103",13, 5,"Yolanda Headley","Vice President of Operations","4044991777"," ","264151446","04203800",1,"woodruffmedicalcareers.com"," "," "," ","www.woodruffmedicalcareers.com/Consumer_Info_Disclosure.html",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12060,-2,122,-2,2," ","-2",13089,"DeKalb County",1304,-84.285176,33.792119
481155,"Helms College","5171 Eisenhower Parkway","Macon","GA","31206-5309",13, 5,"James Garner","Vice President of Administrative Affairs","4784759995","4784714837","581249683","04206400",1,"www.helms.edu","www.helms.edu","www.helms.edu","www.helms.edu","www.helms.edu",8,3,2,2,1,2,0,2,2,2,2,2,22,1,"N ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,31420,-2,356,-2,2," ","-2",13021,"Bibb County",1302,-83.731745,32.806176
481164,"American Academy of Personal Training","138 West 14th Street","New York","NY","10011-7301",36, 2,"David Shar","CFO COO","2122422278"," ","451679198","04207600",1,"www.aapt.edu","www.aapt.edu","www.aapt.edu"," ","www.aapt.edu/npcalc.htm",9,3,3,1,1,2,0,2,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2,"AAPT Holdings",6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,-2,408,-2,2," ","-2",36061,"New York County",3610,-73.998971,40.737850
481173,"Technology Center","6000 Unity Drive, Suite K","Norcross","GA","30071-3519",13, 5,"Henry Ful","Director","7704099334"," ","582472527","04208000",1,"www.technologycenterinc.com"," ","https://technologycenterinc.vfao.com"," ","www.technologycenterinc.com",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12060,-2,122,-2,2," ","-2",13135,"Gwinnett County",1307,-84.202751,33.915890
481182,"Ukiah Adult School","1056 North Bush Street","Ukiah","CA","95482-3865", 6, 8,"Debra Kubin","Superintendent","7074635217"," ","946002711","04208100",1,"ukiahadultschool.net"," "," "," ","ukiahadultschool.net",7,3,1,2,1,2,0,2,2,2,2,2,33,1,"N ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,46380,-2,-2,-2,2," ","-2",6045,"Mendocino County",602,-123.214665,39.161277
481191,"Riverside County Office of Education","9825 County Farm Road","Riverside","CA","92503-3504", 6, 8,"Ron Vito","Executive Director","9518264723","9518266759","330830818","04208400",1,"www.riversidesce.org","www.riversidesce.org/admissions.php","www.riversidesce.org/financial_aid.php"," ","www.riversidesce.org/financial_aid.php",7,3,1,2,1,2,0,2,2,2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2,"School of Career Education",6,-3,-3,-3,-3,-3,-3,-3,2,1,40140,-2,348,-2,2," ","-2",6065,"Riverside County",641,-117.454809,33.920183
481207,"Institute of Health Sciences","11031 McCormick Road","Hunt Valley","MD","21031-1408",24, 2,"Richard L. Trader","Director","4108912514","4432815562","260689272","04209600",1,"www.IOHS.org","www.instituteofhealthscience.org/adm.htm","www.instituteofhealthscience.org/finan_aid.htm","www.instituteofhealthscience.org/app2.htm","www.instituteofhealthscience.org/fin_calc.htm",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"N ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,12580,-2,548,-2,2," ","-2",24005,"Baltimore County",2407,-76.656291,39.487370
481216,"Mid-America Baptist Theological Seminary","2095 Appling Road","Cordova","TN","380164911",47, 5," "," "," "," ","-1","04209900",3," "," "," "," "," ",99,-3,-3,-3,-3,-3,-3,-3,2,-1,-1,2,21,1,"N ",-2,-2,"-2",1,1,3,9,-1," ",-1,-3,-3,-3,-3,-3,-3,-3,2,-2,32820,-2,368,-2,-1," ","-1",47157,"Shelby County",4709,-89.814271,35.182410
481225,"Mid-South Christian College","3097 Knight Road","Memphis","TN","38118-3151",47, 5,"Larry Griffin","President","9013754400","9013754085","510205293","04210200",1,"www.midsouthcc.org"," "," "," ","www.midsouthcc.org",2,1,2,5,1,2,30,1,2,2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,1," ",2,-3,-3,-3,-3,-3,-3,-3,2,1,32820,-2,368,-2,2," ","-2",47157,"Shelby County",4709,-89.910572,35.064270
481234,"Advanced Computing Institute","3470 Wilshire Boulevard 11th Floor","Los Angeles","CA","90010-3911", 6, 8,"Daniel Mainea","CEO/Director","2133838999","2133835765","954389571","04210600",1,"www.advancedcomputinginstitute.edu"," "," "," ","www.advancedcomputinginstitute.edu/",6,2,3,4,1,2,40,1,2,-2,2,2,11,1,"N ",-2,-2,"-2",1,1,1,1,2," ",4,-3,-3,-3,-3,-3,-3,-3,2,1,31080,-2,348,-2,2," ","-2",6037,"Los Angeles County",634,-118.299794,34.061698
